Gain DAC	Relative gain
1359	16.5523177202759
1360	16.5859741003198
1361	16.6196970297545
1362	16.653486607616
1363	16.6873429329405
1364	16.721266104764
1365	16.7552562221227
1366	16.7893133840527
1367	16.8234376895902
1368	16.8576292377712
1369	16.8918881276318
1370	16.9262144582082
1371	16.9606083285365
1372	16.9950698376529
1373	17.0295990845933
1374	17.064196168394
1375	17.0988611880911
1376	17.1335942427207
1377	17.1683954313188
1378	17.2032648529217
1379	17.2382026065654
1380	17.2732087912861
1381	17.3082835061199
1382	17.3434268501028
1383	17.3786389222711
1384	17.4139198216608
1385	17.449269647308
1386	17.4846884982489
1387	17.5201764735196
1388	17.5557336721562
1389	17.5913601931948
1390	17.6270561356716
1391	17.6628215986226
1392	17.698656681084
1393	17.7345614820919
1394	17.7705361006824
1395	17.8065806358916
1396	17.8426951867557
1397	17.8788798523107
1398	17.9151347315929
1399	17.9514599236382
1400	17.9878555274829
1401	18.0243216421629
1402	18.0608583667146
1403	18.0974658001739
1404	18.134144041577
1405	18.1708931899601
1406	18.2077133443591
1407	18.2446046038103
1408	18.2815670673498
1409	18.3186008340136
1410	18.355706002838
1411	18.392882672859
1412	18.4301309431127
1413	18.4674509126352
1414	18.5048426804628
1415	18.5423063456314
1416	18.5798420071773
1417	18.6174497641364
1418	18.6551297155451
1419	18.6928819604392
1420	18.7307065978551
1421	18.7686037268288
1422	18.8065734463964
1423	18.844615855594
1424	18.8827310534578
1425	18.9209191390239
1426	18.9591802113283
1427	18.9975143694073
1428	19.0359217122969
1429	19.0744023390332
1430	19.1129563486524
1431	19.1515838401906
1432	19.1902849126839
1433	19.2290596651684
1434	19.2679081966802
1435	19.3068306062555
1436	19.3458269929304
1437	19.3848974557409
1438	19.4240420937233
1439	19.4632610059136
1440	19.5025542913479
1441	19.5419220490624
1442	19.5813643780932
1443	19.6208813774764
1444	19.6604731462481
1445	19.7001397834445
1446	19.7398813881016
1447	19.7796980592555
1448	19.8195898959425
1449	19.8595569971986
1450	19.8995994620599
1451	19.9397173895625
1452	19.9799108787426
1453	20.0201800286363
1454	20.0605249382797
1455	20.1009457067089
1456	20.14144243296
1457	20.1820152160692
1458	20.2226641550726
1459	20.2633893490063
1460	20.3041908969063
1461	20.3450688978089
1462	20.3860234507502
1463	20.4270546547662
1464	20.468162608893
1465	20.5093474121669
1466	20.5506091636239
1467	20.5919479623002
1468	20.6333639072317
1469	20.6748570974548
1470	20.7164276320054
1471	20.7580756099198
1472	20.799801130234
1473	20.8416042919841
1474	20.8834851942063
1475	20.9254439359367
1476	20.9674806162113
1477	21.0095953340664
1478	21.051788188538
1479	21.0940592786623
1480	21.1364087034753
1481	21.1788365620133
1482	21.2213429533122
1483	21.2639279764083
1484	21.3065917303376
1485	21.3493343141362
1486	21.3921558268404
1487	21.4350563674861
1488	21.4780360351096
1489	21.5210949287469
1490	21.5642331474341
1491	21.6074507902075
1492	21.650747956103
1493	21.6941247441568
1494	21.737581253405
1495	21.7811175828838
1496	21.8247338316293
1497	21.8684300986775
1498	21.9122064830646
1499	21.9560630838267
1500	22
1501	22.0440173297916
1502	22.0881151680933
1503	22.1322936089676
1504	22.1765527464775
1505	22.2208926746857
1506	22.2653134876548
1507	22.3098152794477
1508	22.3543981441272
1509	22.3990621757558
1510	22.4438074683965
1511	22.488634116112
1512	22.5335422129649
1513	22.5785318530182
1514	22.6236031303344
1515	22.6687561389764
1516	22.713990973007
1517	22.7593077264888
1518	22.8047064934846
1519	22.8501873680572
1520	22.8957504442693
1521	22.9413958161837
1522	22.9871235778631
1523	23.0329338233703
1524	23.0788266467681
1525	23.1248021421191
1526	23.1708604034861
1527	23.2170015249319
1528	23.2632256005192
1529	23.3095327243109
1530	23.3559229903695
1531	23.402396492758
1532	23.4489533255389
1533	23.4955935827752
1534	23.5423173585295
1535	23.5891247468646
1536	23.6360158418432
1537	23.6829907375282
1538	23.7300495279821
1539	23.7771923072679
1540	23.8244191694482
1541	23.8717302085858
1542	23.9191255187435
1543	23.9666051939839
1544	24.0141693283699
1545	24.0618180159642
1546	24.1095513508296
1547	24.1573694270287
1548	24.2052723386244
1549	24.2532601796794
1550	24.3013330442565
1551	24.3494910264184
1552	24.3977342202278
1553	24.4460627197476
1554	24.4944766190404
1555	24.542976012169
1556	24.5915609931962
1557	24.6402316561846
1558	24.6889880951972
1559	24.7378304042966
1560	24.7867586775455
1561	24.8357730090068
1562	24.8848734927431
1563	24.9340602228173
1564	24.983333293292
1565	25.03269279823
1566	25.0821388316941
1567	25.1316714877471
1568	25.1812908604516
1569	25.2309970438704
1570	25.2807901320663
1571	25.3306702191021
1572	25.3806373990404
1573	25.4306917659441
1574	25.4808334138758
1575	25.5310624368984
1576	25.5813789290746
1577	25.6317829844671
1578	25.6822746971387
1579	25.7328541611521
1580	25.7835214705701
1581	25.8342767194555
1582	25.8851200018709
1583	25.9360514118792
1584	25.9870710435431
1585	26.0381789909253
1586	26.0893753480886
1587	26.1406602090958
1588	26.1920336680096
1589	26.2434958188927
1590	26.2950467558079
1591	26.346686572818
1592	26.3984153639857
1593	26.4502332233737
1594	26.5021402450448
1595	26.5541365230618
1596	26.6062221514874
1597	26.6583972243844
1598	26.7106618358154
1599	26.7630160798433
1600	26.8154600505309
1601	26.8679938419408
1602	26.9206175481358
1603	26.9733312631787
1604	27.0261350811321
1605	27.079029096059
1606	27.132013402022
1607	27.1850880930838
1608	27.2382532633073
1609	27.2915090067551
1610	27.3448554174901
1611	27.3982925895749
1612	27.4518206170724
1613	27.5054395940452
1614	27.5591496145562
1615	27.612950772668
1616	27.6668431624435
1617	27.7208268779453
1618	27.7749020132363
1619	27.8290686623792
1620	27.8833269194367
1621	27.9376768784716
1622	27.9921186335466
1623	28.0466522787245
1624	28.101277908068
1625	28.15599561564
1626	28.210805495503
1627	28.26570764172
1628	28.3207021483536
1629	28.3757891094666
1630	28.4309686191217
1631	28.4862407713818
1632	28.5416056603095
1633	28.5970633799675
1634	28.6526140244188
1635	28.7082576877259
1636	28.7639944639517
1637	28.8198244471589
1638	28.8757477314102
1639	28.9317644107685
1640	28.9878745792964
1641	29.0440783310567
1642	29.1003757601122
1643	29.1567669605255
1644	29.2132520263596
1645	29.269831051677
1646	29.3265041305406
1647	29.3832713570132
1648	29.4401328251573
1649	29.4970886290359
1650	29.5541388627117
1651	29.6112836202474
1652	29.6685229957058
1653	29.7258570831495
1654	29.7832859766415
1655	29.8408097702444
1656	29.8984285580209
1657	29.9561424340339
1658	30.013951492346
1659	30.0718558270201
1660	30.1298555321189
1661	30.187950701705
1662	30.2461414298414
1663	30.3044278105907
1664	30.3628099380157
1665	30.4212879061791
1666	30.4798618091437
1667	30.5385317409722
1668	30.5972977957274
1669	30.6561600674721
1670	30.7151186502689
1671	30.7741736381807
1672	30.8333251252702
1673	30.8925732056001
1674	30.9519179732332
1675	31.0113595222322
1676	31.07089794666
1677	31.1305333405792
1678	31.1902657980526
1679	31.2500954131429
1680	31.310022279913
1681	31.3700464924255
1682	31.4301681447432
1683	31.4903873309288
1684	31.5507041450452
1685	31.611118681155
1686	31.671631033321
1687	31.732241295606
1688	31.7929495620727
1689	31.8537559267838
1690	31.9146604838022
1691	31.9756633271905
1692	32.0367645510115
1693	32.097964249328
1694	32.1592625162027
1695	32.2206594456984
1696	32.2821551318778
1697	32.3437496688037
1698	32.4054431505388
1699	32.4672356711458
1700	32.5291273246876
1701	32.5911182052269
1702	32.6532084068263
1703	32.7153980235488
1704	32.777687149457
1705	32.8400758786136
1706	32.9025643050815
1707	32.9651525229234
1708	33.027840626202
1709	33.0906287089801
1710	33.1535168653204
1711	33.2165051892857
1712	33.2795937749387
1713	33.3427827163422
1714	33.406072107559
1715	33.4694620426517
1716	33.5329526156832
1717	33.5965439207162
1718	33.6602360518134
1719	33.7240291030377
1720	33.7879231684516
1721	33.8519183421181
1722	33.9160147180998
1723	33.9802123904595
1724	34.0445114532599
1725	34.1089120005639
1726	34.1734141264341
1727	34.2380179249333
1728	34.3027234901242
1729	34.3675309160697
1730	34.4324402968324
1731	34.4974517264751
1732	34.5625652990606
1733	34.6277811086516
1734	34.6930992493109
1735	34.7585198151011
1736	34.8240429000852
1737	34.8896685983257
1738	34.9553970038855
1739	35.0212282108273
1740	35.0871623132139
1741	35.153199405108
1742	35.2193395805724
1743	35.2855829336698
1744	35.3519295584629
1745	35.4183795490146
1746	35.4849329993876
1747	35.5515900036445
1748	35.6183506558483
1749	35.6852150500616
1750	35.7521832803471
1751	35.8192554407677
1752	35.8864316253861
1753	35.953711928265
1754	36.0210964434672
1755	36.0885852650554
1756	36.1561784870924
1757	36.2238762036409
1758	36.2916785087638
1759	36.3595854965236
1760	36.4275972609833
1761	36.4957138962055
1762	36.563935496253
1763	36.6322621551885
1764	36.7006939670748
1765	36.7692310259746
1766	36.8378734259508
1767	36.906621261066
1768	36.975474625383
1769	37.0444336129646
1770	37.1134983178734
1771	37.1826688341723
1772	37.251945255924
1773	37.3213276771913
1774	37.3908161920368
1775	37.4604108945235
1776	37.5301118787139
1777	37.5999192386709
1778	37.6698330684572
1779	37.7398534621355
1780	37.8099805137687
1781	37.8802143174194
1782	37.9505549671504
1783	38.0210025570245
1784	38.0915571811044
1785	38.1622189334529
1786	38.2329879081327
1787	38.3038641992066
1788	38.3748479007373
1789	38.4459391067875
1790	38.5171379114201
1791	38.5884444086978
1792	38.6598586926833
1793	38.7313808574393
1794	38.8030109970287
1795	38.8747492055141
1796	38.9465955769584
1797	39.0185502054243
1798	39.0906131849745
1799	39.1627846096718
1800	39.2350645735789
1801	39.3074531707586
1802	39.3799504952736
1803	39.4525566411868
1804	39.5252717025607
1805	39.5980957734583
1806	39.6710289479421
1807	39.7440713200751
1808	39.8172229839199
1809	39.8904840335394
1810	39.9638545629961
1811	40.037334666353
1812	40.1109244376727
1813	40.184623971018
1814	40.2584333604516
1815	40.3323527000364
1816	40.4063820838349
1817	40.4805216059101
1818	40.5547713603247
1819	40.6291314411414
1820	40.7036019424229
1821	40.778182958232
1822	40.8528745826315
1823	40.927676909684
1824	41.0025900334525
1825	41.0776140479995
1826	41.152749047388
1827	41.2279951256805
1828	41.3033523769399
1829	41.3788208952289
1830	41.4544007746103
1831	41.5300921091468
1832	41.6058949929011
1833	41.6818095199361
1834	41.7578357843145
1835	41.8339738800989
1836	41.9102239013523
1837	41.9865859421373
1838	42.0630600965166
1839	42.1396464585531
1840	42.2163451223094
1841	42.2931561818484
1842	42.3700797312328
1843	42.4471158645253
1844	42.5242646757887
1845	42.6015262590857
1846	42.678900708479
1847	42.7563881180316
1848	42.833988581806
1849	42.911702193865
1850	42.9895290482715
1851	43.067469239088
1852	43.1455228603775
1853	43.2236900062026
1854	43.3019707706261
1855	43.3803652477108
1856	43.4588735315193
1857	43.5374957161145
1858	43.6162318955591
1859	43.6950821639158
1860	43.7740466152475
1861	43.8531253436168
1862	43.9323184430865
1863	44.0116260077193
1864	44.0910481315781
1865	44.1705849087255
1866	44.2502364332243
1867	44.3300027991372
1868	44.4098841005271
1869	44.4898804314566
1870	44.5699918859886
1871	44.6502185581857
1872	44.7305605421107
1873	44.8110179318264
1874	44.8915908213955
1875	44.9722793048808
1876	45.0530834763449
1877	45.1340034298508
1878	45.2150392594611
1879	45.2961910592385
1880	45.3774589232459
1881	45.4588429455459
1882	45.5403432202014
1883	45.621959841275
1884	45.7036929028296
1885	45.7855424989278
1886	45.8675087236325
1887	45.9495916710063
1888	46.0317914351121
1889	46.1141081100126
1890	46.1965417897705
1891	46.2790925684485
1892	46.3617605401096
1893	46.4445457988163
1894	46.5274484386314
1895	46.6104685536177
1896	46.693606237838
1897	46.7768615853549
1898	46.8602346902313
1899	46.9437256465299
1900	47.0273345483135
1901	47.1110614896447
1902	47.1949065645864
1903	47.2788698672013
1904	47.3629514915521
1905	47.4471515317016
1906	47.5314700817126
1907	47.6159072356477
1908	47.7004630875699
1909	47.7851377315417
1910	47.869931261626
1911	47.9548437718855
1912	48.0398753563829
1913	48.1250261091811
1914	48.2102961243427
1915	48.2956854959305
1916	48.3811943180073
1917	48.4668226846358
1918	48.5525706898788
1919	48.638438427799
1920	48.7244259924591
1921	48.810533477922
1922	48.8967609782503
1923	48.9831085875069
1924	49.0695763997544
1925	49.1561645090557
1926	49.2428730094734
1927	49.3297019950703
1928	49.4166515599093
1929	49.5037217980529
1930	49.590912803564
1931	49.6782246705054
1932	49.7656574929397
1933	49.8532113649298
1934	49.9408863805383
1935	50.0286826338281
1936	50.1166002188619
1937	50.2046392297024
1938	50.2927997604123
1939	50.3810819050546
1940	50.4694857576918
1941	50.5580114123867
1942	50.6466589632021
1943	50.7354285042008
1944	50.8243201294455
1945	50.9133339329989
1946	51.0024700089238
1947	51.091728451283
1948	51.1811093541391
1949	51.2706128115551
1950	51.3602389175935
1951	51.4499877663171
1952	51.5398594517888
1953	51.6298540680712
1954	51.7199717092271
1955	51.8102124693192
1956	51.9005764424104
1957	51.9910637225634
1958	52.0816744038408
1959	52.1724085803055
1960	52.2632663460202
1961	52.3542477950477
1962	52.4453530214507
1963	52.5365821192919
1964	52.6279351826342
1965	52.7194123055402
1966	52.8110135820727
1967	52.9027391062946
1968	52.9945889722684
1969	53.086563274057
1970	53.1786621057231
1971	53.2708855613295
1972	53.3632337349389
1973	53.4557067206141
1974	53.5483046124179
1975	53.6410275044129
1976	53.7338754906619
1977	53.8268486652277
1978	53.9199471221731
1979	54.0131709555607
1980	54.1065202594533
1981	54.1999951279138
1982	54.2935956550047
1983	54.387321934789
1984	54.4811740613293
1985	54.5751521286884
1986	54.669256230929
1987	54.7634864621139
1988	54.8578429163059
1989	54.9523256875676
1990	55.0469348699619
1991	55.1416705575515
1992	55.2365328443991
1993	55.3315218245676
1994	55.4266375921196
1995	55.5218802411178
1996	55.6172498656252
1997	55.7127465597043
1998	55.808370417418
1999	55.904121532829
2000	56
2001	56.0960059861022
2002	56.1921399507401
2003	56.2884024266266
2004	56.3847939464744
2005	56.4813150429966
2006	56.577966248906
2007	56.6747480969155
2008	56.7716611197379
2009	56.8687058500862
2010	56.9658828206731
2011	57.0631925642116
2012	57.1606356134146
2013	57.2582125009949
2014	57.3559237596655
2015	57.4537699221391
2016	57.5517515211287
2017	57.6498690893471
2018	57.7481231595072
2019	57.846514264322
2020	57.9450429365042
2021	58.0437097087668
2022	58.1425151138226
2023	58.2414596843846
2024	58.3405439531655
2025	58.4397684528783
2026	58.5391337162358
2027	58.6386402759509
2028	58.7382886647366
2029	58.8380794153056
2030	58.9380130603708
2031	59.0380901326452
2032	59.1383111648416
2033	59.2386766896729
2034	59.339187239852
2035	59.4398433480916
2036	59.5406455471049
2037	59.6415943696044
2038	59.7426903483033
2039	59.8439340159143
2040	59.9453259051504
2041	60.0468665487243
2042	60.148556479349
2043	60.2503962297374
2044	60.3523863326023
2045	60.4545273206567
2046	60.5568197266133
2047	60.6592640831851
2048	60.7618609230849
2049	60.8646107790257
2050	60.9675141837202
2051	61.0705716698815
2052	61.1737837702223
2053	61.2771510174555
2054	61.380673944294
2055	61.4843530834507
2056	61.5881889676385
2057	61.6921821295703
2058	61.7963331019588
2059	61.9006424175171
2060	62.0051106089579
2061	62.1097382089942
2062	62.2145257503388
2063	62.3194737657046
2064	62.4245827878045
2065	62.5298533493513
2066	62.635285983058
2067	62.7408812216375
2068	62.8466395978025
2069	62.9525616442659
2070	63.0586478937408
2071	63.1648988789398
2072	63.271315132576
2073	63.3778971873621
2074	63.4846455760111
2075	63.5915608312359
2076	63.6986434857492
2077	63.8058940722641
2078	63.9133131234933
2079	64.0209011721497
2080	64.1286587509463
2081	64.2365863925959
2082	64.3446846298114
2083	64.4529539953056
2084	64.5613950217914
2085	64.6700082419818
2086	64.7787941885895
2087	64.8877533943275
2088	64.9968863919087
2089	65.1061937140459
2090	65.2156758934519
2091	65.3253334628398
2092	65.4351669549223
2093	65.5451769024123
2094	65.6553638380228
2095	65.7657282944665
2096	65.8762708044564
2097	65.9869919007053
2098	66.0978921159262
2099	66.2089719828318
2100	66.3202320341351
2101	66.431672802549
2102	66.5432948207863
2103	66.6550986215598
2104	66.7670847375826
2105	66.8792537015675
2106	66.9916060462272
2107	67.1041423042748
2108	67.2168630084231
2109	67.3297686913849
2110	67.4428598858732
2111	67.5561371246009
2112	67.6696009402807
2113	67.7832518656256
2114	67.8970904333484
2115	68.0111171761621
2116	68.1253326267795
2117	68.2397373179135
2118	68.3543317822769
2119	68.4691165525827
2120	68.5840921615438
2121	68.6992591418729
2122	68.814618026283
2123	68.9301693474869
2124	69.0459136381976
2125	69.1618514311279
2126	69.2779832589907
2127	69.3943096544988
2128	69.5108311503652
2129	69.6275482793026
2130	69.7444615740241
2131	69.8615715672425
2132	69.9788787916706
2133	70.0963837800213
2134	70.2140870650076
2135	70.3319891793422
2136	70.4500906557381
2137	70.5683920269081
2138	70.6868938255651
2139	70.8055965844221
2140	70.9245008361918
2141	71.0436071135871
2142	71.162915949321
2143	71.2824278761063
2144	71.4021434266558
2145	71.5220631336825
2146	71.6421875298993
2147	71.7625171480189
2148	71.8830525207543
2149	72.0037941808185
2150	72.1247426609241
2151	72.2458984937842
2152	72.3672622121116
2153	72.4888343486191
2154	72.6106154360197
2155	72.7326060070263
2156	72.8548065943516
2157	72.9772177307086
2158	73.0998399488102
2159	73.2226737813693
2160	73.3457197610986
2161	73.4689784207112
2162	73.5924502929198
2163	73.7161359104374
2164	73.8400358059768
2165	73.9641505122509
2166	74.0884805619726
2167	74.2130264878547
2168	74.3377888226102
2169	74.4627680989519
2170	74.5879648495927
2171	74.7133796072455
2172	74.8390129046231
2173	74.9648652744384
2174	75.0909372494043
2175	75.2172293622338
2176	75.3437421456396
2177	75.4704761323346
2178	75.5974318550317
2179	75.7246098464438
2180	75.8520106392838
2181	75.9796347662645
2182	76.1074827600989
2183	76.2355551534997
2184	76.3638524791799
2185	76.4923752698524
2186	76.62112405823
2187	76.7500993770256
2188	76.8793017589522
2189	77.0087317367224
2190	77.1383898430493
2191	77.2682766106458
2192	77.3983925722246
2193	77.5287382604987
2194	77.6593142081809
2195	77.7901209479842
2196	77.9211590126214
2197	78.0524289348054
2198	78.183931247249
2199	78.3156664826652
2200	78.4476351737668
2201	78.5798378532667
2202	78.7122750538777
2203	78.8449473083128
2204	78.9778551492848
2205	79.1109991095066
2206	79.2443797216911
2207	79.3779975185512
2208	79.5118530327997
2209	79.6459467971495
2210	79.7802793443135
2211	79.9148512070046
2212	80.0496629179356
2213	80.1847150098194
2214	80.320008015369
2215	80.4555424672971
2216	80.5913188983167
2217	80.7273378411406
2218	80.8635998284817
2219	81.0001053930529
2220	81.1368550675671
2221	81.2738493847371
2222	81.4110888772758
2223	81.5485740778961
2224	81.6863055193109
2225	81.824283734233
2226	81.9625092553754
2227	82.1009826154509
2228	82.2397043471724
2229	82.3786749832527
2230	82.5178950564048
2231	82.6573650993414
2232	82.7970856447756
2233	82.9370572254202
2234	83.077280373988
2235	83.2177556231919
2236	83.3584835057448
2237	83.4994645543596
2238	83.6406993017492
2239	83.7821882806264
2240	83.9239320237041
2241	84.0659310636952
2242	84.2081859333126
2243	84.3506971652691
2244	84.4934652922776
2245	84.6364908470511
2246	84.7797743623023
2247	84.9233163707442
2248	85.0671174050896
2249	85.2111779980514
2250	85.3554986823425
2251	85.5000799906758
2252	85.6449224557641
2253	85.7900266103204
2254	85.9353929870574
2255	86.0810221186881
2256	86.2269145379254
2257	86.373070777482
2258	86.519491370071
2259	86.6661768484052
2260	86.8131277451974
2261	86.9603445931606
2262	87.1078279250076
2263	87.2555782734513
2264	87.4035961712046
2265	87.5518821509803
2266	87.7004367454913
2267	87.8492604874506
2268	87.9983539095709
2269	88.1477175445652
2270	88.2973519251463
2271	88.4472575840271
2272	88.5974350539206
2273	88.7478848675395
2274	88.8986075575967
2275	89.0496036568052
2276	89.2008736978777
2277	89.3524182135273
2278	89.5042377364667
2279	89.6563327994088
2280	89.8087039350666
2281	89.9613516761528
2282	90.1142765553804
2283	90.2674791054622
2284	90.4209598591112
2285	90.5747193490401
2286	90.728758107962
2287	90.8830766685895
2288	91.0376755636357
2289	91.1925553258135
2290	91.3477164878356
2291	91.503159582415
2292	91.6588851422645
2293	91.814893700097
2294	91.9711857886254
2295	92.1277619405626
2296	92.2846226886215
2297	92.4417685655148
2298	92.5992001039556
2299	92.7569178366567
2300	92.9149222963309
2301	93.0732140156911
2302	93.2317935274503
2303	93.3906613643213
2304	93.5498180590169
2305	93.7092641442501
2306	93.8690001527337
2307	94.0290266171806
2308	94.1893440703037
2309	94.3499530448158
2310	94.5108540734299
2311	94.6720476888588
2312	94.8335344238153
2313	94.9953148110124
2314	95.157389383163
2315	95.3197586729799
2316	95.482423213176
2317	95.6453835364642
2318	95.8086401755573
2319	95.9721936631683
2320	96.13604453201
2321	96.3001933147952
2322	96.464640544237
2323	96.629386753048
2324	96.7944324739413
2325	96.9597782396296
2326	97.125424582826
2327	97.2913720362432
2328	97.4576211325941
2329	97.6241724045916
2330	97.7910263849486
2331	97.958183606378
2332	98.1256446015926
2333	98.2934099033053
2334	98.461480044229
2335	98.6298555570766
2336	98.7985369745609
2337	98.9675248293949
2338	99.1368196542914
2339	99.3064219819632
2340	99.4763323451233
2341	99.6465512764845
2342	99.8170793087597
2343	99.9879169746619
2344	100.159064806904
2345	100.330523338198
2346	100.502293101258
2347	100.674374628797
2348	100.846768453527
2349	101.01947510816
2350	101.192495125411
2351	101.365829037992
2352	101.539477378616
2353	101.713440679995
2354	101.887719474843
2355	102.062314295872
2356	102.237225675796
2357	102.412454147326
2358	102.588000243177
2359	102.763864496061
2360	102.94004743869
2361	103.116549603778
2362	103.293371524038
2363	103.470513732182
2364	103.647976760924
2365	103.825761142976
2366	104.00386741105
2367	104.182296097861
2368	104.36104773612
2369	104.540122858542
2370	104.719521997838
2371	104.899245686721
2372	105.079294457904
2373	105.259668844101
2374	105.440369378024
2375	105.621396592386
2376	105.8027510199
2377	105.984433193278
2378	106.166443645234
2379	106.348782908481
2380	106.53145151573
2381	106.714449999697
2382	106.897778893092
2383	107.081438728629
2384	107.265430039021
2385	107.449753356981
2386	107.634409215221
2387	107.819398146455
2388	108.004720683395
2389	108.190377358755
2390	108.376368705247
2391	108.562695255583
2392	108.749357542478
2393	108.936356098643
2394	109.123691456792
2395	109.311364149638
2396	109.499374709892
2397	109.68772367027
2398	109.876411563482
2399	110.065438922242
2400	110.254806279263
2401	110.444514167258
2402	110.63456311894
2403	110.824953667021
2404	111.015686344215
2405	111.206761683234
2406	111.398180216791
2407	111.589942477599
2408	111.782048998371
2409	111.97450031182
2410	112.167296950658
2411	112.360439447599
2412	112.553928335356
2413	112.74776414664
2414	112.941947414166
2415	113.136478670646
2416	113.331358448793
2417	113.52658728132
2418	113.72216570094
2419	113.918094240365
2420	114.114373432308
2421	114.311003809483
2422	114.507985904602
2423	114.705320250378
2424	114.903007379525
2425	115.101047824754
2426	115.299442118778
2427	115.498190794311
2428	115.697294384066
2429	115.896753420755
2430	116.096568437092
2431	116.296739965788
2432	116.497268539557
2433	116.698154691113
2434	116.899398953167
2435	117.101001858432
2436	117.302963939622
2437	117.50528572945
2438	117.707967760627
2439	117.911010565868
2440	118.114414677885
2441	118.318180629391
2442	118.522308953098
2443	118.72680018172
2444	118.93165484797
2445	119.13687348456
2446	119.342456624203
2447	119.548404799613
2448	119.754718543501
2449	119.961398388581
2450	120.168444867566
2451	120.375858513169
2452	120.583639858102
2453	120.791789435079
2454	121.000307776812
2455	121.209195416014
2456	121.418452885398
2457	121.628080717677
2458	121.838079445564
2459	122.048449601772
2460	122.259191719013
2461	122.47030633
2462	122.681793967447
2463	122.893655164066
2464	123.10589045257
2465	123.318500365672
2466	123.531485436085
2467	123.744846196522
2468	123.958583179695
2469	124.172696918317
2470	124.387187945102
2471	124.602056792762
2472	124.81730399401
2473	125.032930081559
2474	125.248935588122
2475	125.465321046412
2476	125.682086989141
2477	125.899233949023
2478	126.11676245877
2479	126.334673051095
2480	126.552966258711
2481	126.771642614332
2482	126.990702650669
2483	127.210146900436
2484	127.429975896345
2485	127.65019017111
2486	127.870790257444
2487	128.091776688058
2488	128.313149995667
2489	128.534910712983
2490	128.757059372718
2491	128.979596507587
2492	129.202522650301
2493	129.425838333573
2494	129.649544090117
2495	129.873640452645
2496	130.09812795387
2497	130.323007126505
2498	130.548278503264
2499	130.773942616857
2500	131
2501	131.2264510858
2502	131.453295908946
2503	131.680534404526
2504	131.908166507625
2505	132.136192153328
2506	132.364611276721
2507	132.59342381289
2508	132.822629696921
2509	133.0522288639
2510	133.282221248911
2511	133.512606787042
2512	133.743385413377
2513	133.974557063002
2514	134.206121671004
2515	134.438079172467
2516	134.670429502478
2517	134.903172596123
2518	135.136308388486
2519	135.369836814655
2520	135.603757809714
2521	135.838071308749
2522	136.072777246846
2523	136.307875559091
2524	136.54336618057
2525	136.779249046368
2526	137.015524091571
2527	137.252191251264
2528	137.489250460535
2529	137.726701654467
2530	137.964544768147
2531	138.202779736661
2532	138.441406495095
2533	138.680424978533
2534	138.919835122063
2535	139.159636860769
2536	139.399830129737
2537	139.640414864054
2538	139.881390998805
2539	140.122758469075
2540	140.36451720995
2541	140.606667156517
2542	140.849208243861
2543	141.092140407067
2544	141.335463581221
2545	141.579177701409
2546	141.823282702717
2547	142.067778520231
2548	142.312665089036
2549	142.557942344218
2550	142.803610220863
2551	143.049668654056
2552	143.296117578883
2553	143.542956930431
2554	143.790186643784
2555	144.037806654028
2556	144.28581689625
2557	144.534217305534
2558	144.783007816968
2559	145.032188365635
2560	145.281758886623
2561	145.531719315017
2562	145.782069585902
2563	146.032809634365
2564	146.28393939549
2565	146.535458804365
2566	146.787367796074
2567	147.039666305703
2568	147.292354268339
2569	147.545431619066
2570	147.798898292971
2571	148.052754225139
2572	148.306999350656
2573	148.561633604607
2574	148.81665692208
2575	149.072069238158
2576	149.327870487929
2577	149.584060606477
2578	149.840639528888
2579	150.097607190249
2580	150.354963525645
2581	150.612708470161
2582	150.870841958884
2583	151.129363926899
2584	151.388274309291
2585	151.647573041148
2586	151.907260057553
2587	152.167335293594
2588	152.427798684356
2589	152.688650164924
2590	152.949889670384
2591	153.211517135823
2592	153.473532496325
2593	153.735935686977
2594	153.998726642864
2595	154.261905299072
2596	154.525471590687
2597	154.789425452795
2598	155.05376682048
2599	155.31849562883
2600	155.583611812929
2601	155.849115307863
2602	156.115006048719
2603	156.381283970582
2604	156.647949008537
2605	156.915001097671
2606	157.182440173069
2607	157.450266169817
2608	157.718479023
2609	157.987078667705
2610	158.256065039017
2611	158.525438072022
2612	158.795197701805
2613	159.065343863453
2614	159.33587649205
2615	159.606795522684
2616	159.878100890439
2617	160.149792530401
2618	160.421870377656
2619	160.69433436729
2620	160.967184434388
2621	161.240420514037
2622	161.514042541322
2623	161.788050451328
2624	162.062444179142
2625	162.337223659849
2626	162.612388828534
2627	162.887939620285
2628	163.163875970186
2629	163.440197813323
2630	163.716905084782
2631	163.993997719648
2632	164.271475653008
2633	164.549338819947
2634	164.827587155551
2635	165.106220594905
2636	165.385239073096
2637	165.664642525209
2638	165.944430886329
2639	166.224604091543
2640	166.505162075937
2641	166.786104774595
2642	167.067432122604
2643	167.34914405505
2644	167.631240507017
2645	167.913721413593
2646	168.196586709862
2647	168.479836330911
2648	168.763470211825
2649	169.04748828769
2650	169.331890493592
2651	169.616676764616
2652	169.901847035848
2653	170.187401242374
2654	170.47333931928
2655	170.759661201651
2656	171.046366824573
2657	171.333456123132
2658	171.620929032413
2659	171.908785487503
2660	172.197025423487
2661	172.48564877545
2662	172.77465547848
2663	173.06404546766
2664	173.353818678077
2665	173.643975044818
2666	173.934514502966
2667	174.225436987609
2668	174.516742433832
2669	174.80843077672
